Date,Symbol,Series,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Year,Month,Day_Perc_Change,Trend,SMA_21,SMA_34,SMA_14,SD_14,upper_band,lower_band
2018-07-30,INFY,EQ,1373.45,1370.0,1373.0,1348.0,1351.0,1351.0,1356.75,3204985,4348358645.0,193055,2451679,76.5,2018,7,-1.6345698787724403,Negative,1333.7057142857145,1307.9905882352937,1344.2521428571433,26.76477598480292,1397.7816948267491,1290.7225908875375
2018-07-31,INFY,EQ,1351.0,1348.55,1370.0,1335.55,1368.0,1365.1,1351.3,3971998,5367357704.5,122270,2765105,69.61,2018,7,1.043671354552167,Positive,1334.9538095238097,1310.2288235294116,1346.686428571429,25.643363396090226,1397.9731553636093,1295.3997017792485
2018-08-01,INFY,EQ,1365.1,1363.8,1368.45,1351.0,1352.0,1354.05,1355.85,2337853,3169781272.9,106719,1654129,70.75,2018,8,-0.8094645080946372,Slight negative,1335.372380952381,1313.5544117647057,1350.73,21.754695337581218,1394.2393906751624,1307.2206093248376
2018-08-02,INFY,EQ,1354.05,1359.6,1366.75,1350.15,1353.4,1353.65,1357.31,2970371,4031719296.7,87744,2138372,71.99,2018,8,-0.029541006609790088,Slight or No change,1335.935238095238,1316.2076470588233,1353.724285714286,19.258021990568693,1392.2403296954235,1315.2082417331485
2018-08-03,INFY,EQ,1353.65,1366.2,1366.2,1356.0,1365.75,1364.1,1361.34,1985195,2702515816.15,70696,1384580,69.75,2018,8,0.7719868503675009,Slight positive,1339.3080952380953,1318.8005882352936,1354.8250000000003,19.218609871289683,1393.2622197425796,1316.387780257421
2018-08-06,INFY,EQ,1364.1,1366.05,1375.0,1347.5,1364.0,1360.65,1358.6,3089465,4197345187.2,68270,2128983,68.91,2018,8,-0.2529140092368487,Slight or No change,1343.0014285714285,1322.1605882352937,1356.6478571428572,18.179660730770955,1393.007178604399,1320.2885356813154
2018-08-07,INFY,EQ,1360.65,1374.0,1379.95,1360.65,1367.0,1367.95,1366.36,3675764,5022426260.9,100730,1600841,43.55,2018,8,0.5365082864807302,Slight positive,1346.4466666666667,1325.7279411764703,1359.5907142857143,15.879584602346627,1391.3498834904076,1327.831545081021
2018-08-08,INFY,EQ,1367.95,1371.8,1372.5,1353.3,1362.0,1362.75,1362.16,1996179,2719109392.5,80731,1405581,70.41,2018,8,-0.3801308527358493,Slight or No change,1349.1642857142858,1329.096470588235,1362.7442857142858,10.438504692723692,1383.621295099733,1341.8672763288384
2018-08-09,INFY,EQ,1362.75,1373.65,1389.45,1373.65,1379.2,1379.95,1381.59,3204762,4427681632.7,134300,2092586,65.3,2018,8,1.2621537332599522,Positive,1352.2295238095237,1332.9685294117644,1364.849285714286,11.082772816264976,1387.014831346816,1342.683740081756
2018-08-10,INFY,EQ,1379.95,1385.8,1389.0,1373.05,1382.25,1385.45,1380.64,2389760,3299401064.3,82581,1661604,69.53,2018,8,0.3985651654045519,Slight or No change,1356.1057142857142,1336.1917647058817,1367.0228571428574,10.9742996472438,1388.971456437345,1345.0742578483698
2018-08-13,INFY,EQ,1385.45,1390.0,1409.85,1378.7,1408.0,1408.75,1401.07,4989873,6991140982.0,138356,2323354,46.56,2018,8,1.681764047782308,Positive,1360.185714285714,1339.8338235294113,1369.3192857142858,14.270563820623527,1397.860413355533,1340.7781580730386
2018-08-14,INFY,EQ,1408.75,1413.95,1424.55,1404.0,1407.45,1408.3,1414.34,3075660,4350014452.65,102688,1670272,54.31,2018,8,-0.03194321206744233,Slight or No change,1363.4433333333332,1343.7285294117642,1371.5535714285713,18.429921159795953,1408.4134137481633,1334.6937291089794
2018-08-16,INFY,EQ,1408.3,1414.95,1434.9,1411.25,1429.0,1429.55,1426.82,3313387,4727597210.35,115380,2278814,68.78,2018,8,1.5089114535255188,Positive,1367.9071428571426,1347.7502941176465,1375.0864285714285,23.634287871375967,1422.3550043141804,1327.8178528286767
2018-08-17,INFY,EQ,1429.55,1430.9,1437.65,1423.0,1426.55,1430.35,1430.85,3195204,4571856691.4,122779,2222525,69.56,2018,8,0.05596166625860821,Slight or No change,1372.9399999999998,1351.6485294117642,1378.9271428571426,27.95686331822058,1434.8408694935838,1323.0134162207014
2018-08-20,INFY,EQ,1430.35,1388.0,1407.95,1373.5,1388.2,1384.25,1389.04,8050938,11183093868.3,249766,3747784,46.55,2018,8,-3.2229873807110065,Among top losers,1376.3223809523809,1353.5294117647054,1381.2335714285712,27.311015418454854,1435.855602265481,1326.6115405916614
2018-08-21,INFY,EQ,1384.25,1390.0,1396.0,1373.75,1386.0,1383.95,1381.18,4180741,5774338649.9,126003,2280633,54.55,2018,8,-0.021672385768467528,Slight or No change,1377.7061904761904,1354.5329411764703,1383.367857142857,25.924152735532424,1435.2161626139218,1331.5195516717922
2018-08-23,INFY,EQ,1383.95,1393.0,1401.5,1385.35,1400.0,1397.4,1392.99,3858591,5374993200.9,180710,2737234,70.94,2018,8,0.9718559196502774,Slight positive,1379.7433333333333,1355.9299999999996,1386.0207142857143,24.76602525927666,1435.5527648042676,1336.4886637671611
2018-08-24,INFY,EQ,1397.4,1396.5,1401.9,1376.1,1379.35,1378.3,1386.47,3526500,4889394601.0,109805,2049349,58.11,2018,8,-1.366824101903541,Negative,1380.5790476190477,1358.752352941176,1388.1035714285715,23.351476186960127,1434.8065238024917,1341.4006190546513
2018-08-27,INFY,EQ,1378.3,1383.0,1419.95,1381.4,1416.0,1415.4,1406.0,3506475,4930091750.6,132478,2245599,64.04,2018,8,2.691721686135096,Positive,1381.6714285714286,1362.4276470588231,1391.2935714285716,22.4470603205241,1436.1876920696197,1346.3994507875234
2018-08-28,INFY,EQ,1415.4,1417.2,1438.4,1411.5,1425.0,1424.7,1427.92,3248445,4638524929.1,100357,1773021,54.58,2018,8,0.6570580754557076,Slight positive,1384.0790476190477,1366.3661764705878,1396.2450000000001,22.3257515163436,1440.8965030326874,1351.5934969673128
2018-08-29,INFY,EQ,1424.7,1433.6,1433.6,1405.15,1411.0,1410.1,1412.92,2823248,3989010655.35,89895,1719084,60.89,2018,8,-1.0247771460658472,Negative,1385.7857142857142,1369.537647058823,1399.570714285714,20.957477998705553,1441.4856702831253,1357.6557582883029
2018-08-30,INFY,EQ,1410.1,1412.8,1421.55,1396.15,1418.1,1416.2,1411.92,5753981,8124160894.05,96074,4034348,70.11,2018,8,0.4325934330898562,Slight or No change,1388.412857142857,1372.32294117647,1403.1249999999998,18.157195119722736,1439.4393902394452,1366.8106097605544
2018-08-31,INFY,EQ,1416.2,1425.1,1454.3,1421.1,1440.0,1441.1,1439.05,5437932,7825437137.85,124025,3589092,66.0,2018,8,1.7582262392317416,Positive,1392.5914285714284,1376.4349999999995,1407.2292857142854,19.36870134414146,1445.9666884025683,1368.4918830260026
2018-09-03,INFY,EQ,1441.1,1449.0,1467.9,1430.0,1436.2,1434.25,1451.3,5488164,7964966272.7,134643,3571594,65.08,2018,9,-0.4753313441121288,Slight or No change,1397.1366666666665,1380.432352941176,1412.2764285714281,21.041190960430008,1454.358810492288,1370.1940466505682
2018-09-04,INFY,EQ,1434.25,722.0,748.5,716.0,733.0,737.15,739.04,15370124,11359156598.75,258728,6954062,45.24,2018,9,-48.60379989541572,Bear drop,1367.695238095238,1362.5826470588233,1364.9885714285713,181.35626581855013,1727.7011030656715,1002.276039791471
2018-09-05,INFY,EQ,737.15,741.95,744.05,725.4,729.0,729.9,734.79,8658978,6362539535.15,202826,3839883,44.35,2018,9,-0.9835176015736248,Slight negative,1337.8595238095238,1344.985882352941,1316.4492857142855,246.40508256697012,1809.2594508482257,823.6391205803452
2018-09-06,INFY,EQ,729.9,732.55,735.5,724.1,726.0,727.15,730.17,5598659,4087988682.4,134849,3493840,62.4,2018,9,-0.3767639402657896,Slight or No change,1307.9342857142856,1327.4861764705877,1266.688571428571,289.0537541133709,1844.796079655313,688.5810632018292
2018-09-07,INFY,EQ,727.15,734.35,735.15,723.8,734.0,732.8,730.95,6510605,4758936855.35,190264,3810992,58.54,2018,9,0.7770061197827083,Slight positive,1277.6766666666667,1310.2197058823524,1216.695714285714,317.59357040852575,1851.8828551027655,581.5085734686626
2018-09-10,INFY,EQ,732.8,737.75,747.0,729.4,733.4,730.85,736.29,5629871,4145245236.4,112735,3209244,57.0,2018,9,-0.2661026200873273,Slight or No change,1247.8733333333334,1292.1070588235289,1170.070714285714,337.6281997305567,1845.3271137468273,494.81431482460073
2018-09-11,INFY,EQ,730.85,735.9,744.75,732.0,733.7,734.3,738.58,6963561,5143145755.5,137146,3665363,52.64,2018,9,0.4720530888691066,Slight or No change,1217.2538095238097,1274.11794117647,1124.1707142857142,350.16789185198843,1824.506497989691,423.83493058173735
2018-09-12,INFY,EQ,734.3,744.4,746.5,736.25,740.9,742.9,741.14,4636617,3436370099.35,144311,2545066,54.89,2018,9,1.1711834400109034,Positive,1186.8014285714287,1255.6538235294113,1077.61,354.9784717632669,1787.5669435265336,367.6530564734661
2018-09-14,INFY,EQ,742.9,741.9,745.0,729.05,735.0,733.7,735.78,7896514,5810118483.35,191430,4669337,59.13,2018,9,-1.238390092879249,Negative,1155.1209523809525,1236.6161764705878,1031.132142857143,354.02486579723046,1739.181874451604,323.08241126268206
2018-09-17,INFY,EQ,733.7,735.0,740.0,724.6,726.9,725.95,730.79,5427054,3966013456.15,124216,2572371,47.4,2018,9,-1.0562900367997785,Negative,1122.5709523809523,1217.5994117647053,982.9028571428571,344.90260267163836,1672.7080624861337,293.0976517995804
2018-09-18,INFY,EQ,725.95,730.0,730.0,717.0,720.0,719.1,720.33,7729732,5567951788.65,116715,2039349,26.38,2018,9,-0.9435911564157352,Slight negative,1088.9285714285716,1198.283235294117,932.3607142857143,326.0005429788838,1584.3618002434819,280.35962832794667
2018-09-19,INFY,EQ,719.1,727.0,727.0,713.2,719.6,719.75,719.4,4849498,3488751299.15,142071,2917751,60.17,2018,9,0.09039076623555964,Slight or No change,1055.0500000000004,1179.537647058823,882.8235714285713,298.9279102342778,1480.679391897127,284.9677509600157
2018-09-21,INFY,EQ,719.75,713.85,717.4,692.0,710.0,705.3,706.4,14350769,10137378693.65,238115,9880217,68.85,2018,9,-2.0076415422021543,Negative,1022.5433333333336,1160.5699999999995,832.4292857142856,259.7751558993409,1351.9795975129673,312.87897391560375
2018-09-24,INFY,EQ,705.3,706.5,729.95,706.5,719.95,718.25,721.56,8637881,6232738762.95,183918,5604772,64.89,2018,9,1.8360981142776291,Positive,991.1328571428576,1141.9144117647054,781.18,193.11478623227634,1167.4095724645526,394.95042753544726
2018-09-25,INFY,EQ,718.25,718.25,736.0,717.0,726.0,726.2,727.76,9602273,6988194861.4,223780,5283327,55.02,2018,9,1.106856943961021,Positive,959.4552380952383,1123.3982352941173,729.4985714285714,9.657479251530559,748.8135299316325,710.1836129255103
2018-09-26,INFY,EQ,726.2,731.2,731.85,712.0,719.9,717.85,720.78,6599606,4756877824.15,110456,4301995,65.19,2018,9,-1.1498209859542865,Negative,927.7557142857144,1104.5582352941174,728.1942857142858,9.501530819363984,747.1973473530138,709.1912240755578
2018-09-27,INFY,EQ,717.85,722.0,730.8,717.45,724.3,724.8,724.8,14592616,10576733251.7,147797,10485355,71.85,2018,9,0.96816883750086,Slight positive,895.3176190476191,1085.9170588235293,727.4807142857143,9.341871385768775,746.1644570572519,708.7969715141767
2018-09-28,INFY,EQ,724.8,721.0,734.55,715.2,731.7,730.05,727.98,7490031,5452629799.5,166682,4590662,61.29,2018,9,0.7243377483443725,Slight positive,861.987142857143,1067.141176470588,727.3242857142857,9.31166242633888,745.9476105669635,708.7009608616079
2018-10-01,INFY,EQ,730.05,737.5,754.9,733.0,742.95,746.65,745.05,8252398,6148484239.1,160489,4483016,54.32,2018,10,2.2738168618587906,Positive,830.1838095238096,1048.990882352941,728.3314285714284,10.429419083382276,749.190266738193,707.4725904046638
2018-10-03,INFY,EQ,746.65,743.8,751.95,726.3,728.55,728.5,738.21,7792464,5752480100.25,184479,4931984,63.29,2018,10,-2.4308578316480256,Negative,798.102380952381,1030.0679411764704,728.4685714285713,10.55400095996644,749.5765733485042,707.3605695086384
2018-10-04,INFY,EQ,728.5,728.5,729.75,702.5,711.0,707.2,711.02,6173037,4389159560.9,150299,3617395,58.6,2018,10,-2.9238160603980767,Negative,763.4342857142858,1010.3732352941175,726.4999999999999,11.08008608682896,748.6601721736578,704.339827826342
2018-10-05,INFY,EQ,707.2,713.0,731.5,709.3,722.5,724.6,717.57,8543578,6130589981.25,141622,4727502,55.33,2018,10,2.4604072398189962,Positive,728.4947619047621,990.2702941176469,724.8164285714284,10.457685879546865,745.7318003305222,703.9010568123347
2018-10-08,INFY,EQ,724.6,725.05,728.7,709.25,714.65,714.45,717.09,7259306,5205581861.9,244347,4344672,59.85,2018,10,-1.4007728401876918,Negative,727.449523809524,969.7629411764705,723.4814285714284,10.138533391959964,743.7584953553484,703.2043617875084
2018-10-09,INFY,EQ,714.45,717.1,722.4,702.65,721.0,717.75,711.05,6777212,4818903576.8,116349,3665401,54.08,2018,10,0.4618937644341736,Slight or No change,726.3190476190476,948.7108823529411,722.0714285714283,10.41286176366111,742.8971520987506,701.2457050441061
2018-10-10,INFY,EQ,717.75,719.9,719.9,695.4,700.35,700.45,703.19,8866251,6234700032.75,219744,4098711,46.23,2018,10,-2.4103099965168906,Negative,725.0342857142857,927.3091176470589,720.8471428571427,11.576007966427097,743.9991587899968,697.6951269242885
2018-10-11,INFY,EQ,700.45,685.0,692.9,663.3,675.4,673.35,676.06,10985897,7427150380.05,285534,5910635,53.8,2018,10,-3.868941394817616,Among top losers,722.4204761904762,906.3391176470589,717.7514285714284,16.66797290849546,751.0873743884193,684.4154827544374
2018-10-12,INFY,EQ,673.35,676.4,684.05,661.5,678.15,678.8,673.71,8909221,6002268066.8,214848,4229073,47.47,2018,10,0.8093859062894282,Slight positive,719.4404761904761,885.5311764705883,715.4164285714284,20.27908836029095,755.9746052920102,674.8582518508465
2018-10-15,INFY,EQ,678.8,688.6,705.0,681.5,703.5,698.8,691.39,6222176,4301952210.65,121763,3187712,51.23,2018,10,2.9463759575721893,Positive,717.1933333333333,864.8958823529412,713.2614285714283,21.159918517034992,755.5812656054983,670.9415915373582
2018-10-16,INFY,EQ,698.8,710.0,713.9,689.4,692.0,695.25,702.32,11588963,8139197320.7,266266,4829861,41.68,2018,10,-0.5080137378362881,Slight negative,715.3447619047619,844.7738235294117,711.4442857142855,20.909927974799277,753.2641416638841,669.6244297646869
2018-10-17,INFY,EQ,695.25,710.0,721.8,701.35,705.5,705.35,711.55,20360697,14487628785.05,280701,8842531,43.43,2018,10,1.4527148507730958,Positive,714.1909523809524,824.3488235294117,710.7849999999996,20.737733260133208,752.260466520266,669.3095334797332
2018-10-19,INFY,EQ,705.35,687.0,687.7,678.0,683.5,683.55,682.35,10421001,7110757250.65,245258,6658247,63.89,2018,10,-3.0906642092578207,Among top losers,711.8842857142857,802.4202941176469,707.7528571428568,21.615719147993033,750.9842954388429,664.5214188468707
2018-10-22,INFY,EQ,683.55,688.7,695.05,673.8,680.5,679.95,679.08,6672840,4531381462.3,118989,4592757,68.83,2018,10,-0.5266622778143382,Slight negative,709.92,780.8367647058823,704.2599999999996,22.042451699442793,748.3449033988852,660.1750966011141
2018-10-23,INFY,EQ,679.95,675.95,682.0,653.3,663.05,657.6,663.77,9041701,6001591447.55,206699,6249984,69.12,2018,10,-3.2870063975292347,Among top losers,707.2709523809524,758.8323529411764,698.4542857142854,21.158801301743274,740.771888317772,656.1366831107989
2018-10-24,INFY,EQ,657.6,663.0,666.5,647.15,650.0,649.8,653.45,7058164,4612127164.25,151398,4319821,61.2,2018,10,-1.186131386861322,Negative,704.7495238095239,735.7264705882352,692.3999999999999,21.034296170392402,734.4685923407847,650.3314076592151
2018-10-25,INFY,EQ,649.8,643.0,656.35,636.25,647.3,648.75,647.53,8270469,5355339309.35,196622,5315499,64.27,2018,10,-0.1615881809787556,Slight or No change,701.2242857142859,712.0861764705882,687.8649999999999,23.41995590547825,734.7049118109564,641.0250881890433
2018-10-26,INFY,EQ,648.75,645.3,648.7,629.9,634.05,633.6,636.49,5464141,3477864472.15,111447,3187130,58.33,2018,10,-2.3352601156069297,Negative,696.8780952380954,709.0699999999999,682.0735714285713,25.446566825133097,732.9667050788375,631.1804377783051
2018-10-29,INFY,EQ,633.6,633.7,650.55,631.5,646.1,644.75,637.82,7137446,4552389117.6,123494,5228816,73.26,2018,10,1.7597853535353591,Positive,692.9276190476191,706.2179411764705,676.4114285714285,25.87135507053994,728.1541387125084,624.6687184303486
2018-10-30,INFY,EQ,644.75,641.1,663.8,637.45,658.9,659.6,657.39,8793411,5780678040.35,148842,5764870,65.56,2018,10,2.303218301667309,Positive,689.7176190476191,704.0773529411764,672.5785714285713,24.270216270180434,721.1190039689321,624.0381388882105
2018-10-31,INFY,EQ,659.6,663.9,692.95,663.05,685.95,686.4,681.52,11947995,8142844240.2,223319,7659197,64.1,2018,10,4.06306852637961,Among top gainers,687.5052380952382,702.6235294117646,671.0307142857142,22.815163130699926,716.6610405471141,625.4003880243143
2018-11-01,INFY,EQ,686.4,689.7,689.7,659.6,667.0,666.7,671.01,5860244,3932276784.2,125725,3282959,56.02,2018,11,-2.870046620046607,Negative,683.9795238095239,700.7035294117645,670.67,22.76940727580403,716.208814551608,625.1311854483919
2018-11-02,INFY,EQ,666.7,665.95,675.8,660.1,663.2,662.25,665.4,6654067,4427642405.45,148487,3761960,56.54,2018,11,-0.667466626668678,Slight negative,680.512380952381,698.5511764705881,670.0764285714286,22.792366335813888,715.6611612430563,624.4916958998008
2018-11-05,INFY,EQ,662.25,663.5,668.6,657.0,663.7,666.0,662.36,5799426,3841307500.55,140183,3670964,63.3,2018,11,0.5662514156285381,Slight positive,678.1952380952382,696.2341176470587,668.0028571428572,22.01131647008825,712.0254900830338,623.9802242026807
2018-11-06,INFY,EQ,666.0,667.9,675.0,660.65,667.1,666.45,668.4,6975525,4662445093.8,240509,4371014,62.66,2018,11,0.06756756756758353,Slight or No change,675.8538095238097,694.2523529411765,665.58,19.68752592181653,704.9550518436331,626.204948156367
2018-11-07,INFY,EQ,666.45,673.0,677.5,672.0,677.45,675.5,674.86,758956,512188500.7,31522,307741,40.55,2018,11,1.357941330932544,Positive,673.8428571428573,692.6073529411764,662.9592857142859,14.975637376562013,692.9105604674099,633.0080109611619
2018-11-09,INFY,EQ,675.5,679.0,679.0,655.5,658.7,659.5,661.4,9694143,6411724146.3,244092,7091290,73.15,2018,11,-2.3686158401184265,Negative,671.4785714285715,690.8741176470587,661.4628571428573,13.896838837283946,689.2565348174252,633.6691794682894
2018-11-12,INFY,EQ,659.5,666.0,676.4,662.3,665.05,664.2,669.82,7118080,4767832301.9,120785,3845132,54.02,2018,11,0.7126611068991817,Slight positive,669.8895238095239,689.415882352941,660.8014285714287,13.196564154870686,687.19455688117,634.4083002616874
2018-11-13,INFY,EQ,664.2,663.5,667.75,656.3,664.45,665.7,663.83,4137808,2746782460.75,129103,2641999,63.85,2018,11,0.2258355916892496,Slight or No change,669.3071428571429,688.1638235294116,660.8057142857143,13.197612088339211,687.2009384623927,634.4104901090359
2018-11-14,INFY,EQ,665.7,665.7,665.7,640.5,652.4,653.2,648.72,7323026,4750599516.35,174358,4361316,59.56,2018,11,-1.8777226979119763,Negative,668.117142857143,686.0214705882352,660.467857142857,13.458370102775731,687.3845973484085,633.5511169373056
2018-11-15,INFY,EQ,653.2,654.0,666.0,646.7,655.65,656.4,660.71,5513390,3642738196.2,130605,3270275,59.32,2018,11,0.4898958971218503,Slight or No change,666.6561904761905,684.0494117647058,661.4092857142856,12.93451819698455,687.2783221082547,635.5402493203165
2018-11-16,INFY,EQ,656.4,659.9,662.5,644.2,652.0,650.85,649.95,8583785,5579053175.15,153414,5561153,64.79,2018,11,-0.8455210237659938,Slight negative,664.1623809523811,681.9661764705882,662.3707142857141,11.341979520774352,685.0546733272629,639.6867552441654
2018-11-19,INFY,EQ,650.85,659.0,662.0,649.25,651.95,651.7,652.75,6018930,3928880482.15,96075,4076816,67.73,2018,11,0.13059844818315014,Slight or No change,661.3623809523812,679.8470588235294,663.4371428571428,9.389950789183805,682.2170444355104,644.6572412787752
2018-11-20,INFY,EQ,651.7,651.7,656.0,640.1,640.6,641.4,645.31,5384830,3474899740.35,105300,3188270,59.21,2018,11,-1.5804818167868715,Negative,659.5985714285716,677.4155882352942,662.5742857142857,10.480117963390903,683.5345216410675,641.6140497875039
2018-11-21,INFY,EQ,641.4,640.0,640.05,612.1,619.5,619.1,618.73,14359086,8884401044.4,306110,7301207,50.85,2018,11,-3.4767695665731124,Among top losers,656.7247619047621,673.7002941176471,658.0892857142856,14.437119606298857,686.9635249268832,629.2150465016879
2018-11-22,INFY,EQ,619.1,622.25,628.15,616.75,620.85,620.75,623.11,6632975,4133099492.0,120189,3211872,48.42,2018,11,0.2665159101921999,Slight or No change,654.7885714285716,670.315,654.6678571428571,16.646354730789408,687.9605666044359,621.3751476812782
2018-11-26,INFY,EQ,620.75,621.0,628.0,599.85,621.2,621.45,613.78,15075209,9252894700.6,263089,8758922,58.1,2018,11,0.11276681433749493,Slight or No change,652.899523809524,667.455,650.9807142857143,19.54997991902437,690.0806741237631,611.8807544476655
2018-11-27,INFY,EQ,621.45,625.5,641.0,625.3,641.0,638.9,634.88,12285851,7800040730.95,200385,7331501,59.67,2018,11,2.8079491511786796,Positive,652.297142857143,665.0229411764707,649.017857142857,19.698550973070272,688.4149590889975,609.6207551967165
2018-11-28,INFY,EQ,638.9,640.95,668.7,640.0,664.5,666.4,659.36,17719890,11683706177.25,310146,10672554,60.23,2018,11,4.304272969165757,Among top gainers,653.3861904761906,663.325,648.3721428571428,19.155001427027244,686.6821457111972,610.0621400030883
2018-11-29,INFY,EQ,666.4,671.0,674.9,658.8,665.0,661.05,667.03,13399070,8937609219.4,170549,7390099,55.15,2018,11,-0.8028211284513809,Slight negative,654.777142857143,662.0302941176471,647.8128571428571,18.422421301025867,684.6576997449088,610.9680145408054
2018-11-30,INFY,EQ,661.05,661.0,672.0,660.95,670.0,667.45,667.52,10445773,6972740710.3,118396,6667707,63.83,2018,11,0.9681567203691176,Slight positive,655.259523809524,660.9811764705884,648.25,18.837561903299065,685.9251238065981,610.5748761934019
2018-12-03,INFY,EQ,667.45,673.15,679.0,665.95,672.45,670.35,670.58,8260890,5539597359.0,103845,6137214,74.29,2018,12,0.43448947486701694,Slight or No change,654.7385714285716,660.8200000000002,648.3042857142857,18.905476094843852,686.1152379039734,610.493333524598
2018-12-04,INFY,EQ,670.35,672.55,688.25,671.3,683.0,685.25,682.83,7827923,5345133353.5,129170,4357939,55.67,2018,12,2.222719474901158,Positive,655.3014285714287,661.0882352941179,649.6614285714286,20.702308996855557,691.0660465651397,608.2568105777175
2018-12-05,INFY,EQ,685.25,683.0,683.65,672.5,682.05,681.4,678.97,5177288,3515206693.5,96257,3101033,59.9,2018,12,-0.5618387449835893,Slight negative,655.9476190476192,660.7229411764708,651.8221428571429,22.12613706022551,696.074416977594,607.5698687366919
2018-12-06,INFY,EQ,681.4,676.1,685.45,664.55,669.7,668.5,672.12,8039771,5403659737.5,229269,3922722,48.79,2018,12,-1.8931611388318117,Negative,656.4123809523811,659.8347058823532,652.637142857143,22.681858365226468,698.0008595875959,607.2734261266901
2018-12-07,INFY,EQ,668.5,672.0,685.75,665.6,681.0,682.8,679.07,5553948,3771508978.7,125999,3024829,54.46,2018,12,2.139117427075532,Positive,656.9204761904764,658.8794117647061,654.7171428571429,23.727576759968514,702.1722963770799,607.2619893372059
2018-12-10,INFY,EQ,682.8,669.9,683.8,665.2,670.3,669.2,671.47,5121196,3438717512.95,119910,3114377,60.81,2018,12,-1.9917984768599744,Negative,656.7590476190477,658.5594117647062,656.0542857142857,24.132215848474075,704.3187174112338,607.7898540173376
2018-12-11,INFY,EQ,669.2,669.2,681.9,660.6,673.25,674.5,672.27,7120933,4787161579.1,204697,3767399,52.91,2018,12,0.791990436341905,Slight positive,657.2766666666669,658.3591176470591,657.9800000000001,24.284091658767316,706.5481833175347,609.4118166824655
2018-12-12,INFY,EQ,674.5,677.1,680.65,670.6,678.1,678.5,675.12,6926183,4675985775.85,92411,3725735,53.79,2018,12,0.5930318754633124,Slight positive,657.5290476190478,658.6929411764709,662.0078571428573,21.825194748805526,705.6582466404684,618.3574676452463
2018-12-13,INFY,EQ,678.5,682.0,700.0,680.0,695.35,697.75,690.27,7521474,5191853566.0,187302,4679887,62.22,2018,12,2.8371407516580627,Positive,658.7880952380955,659.7758823529414,666.8050000000002,19.915085024613454,706.6351700492271,626.9748299507733
2018-12-14,INFY,EQ,697.75,697.45,713.7,694.4,706.15,706.05,705.93,9560576,6749101214.85,158039,4777005,49.97,2018,12,1.1895378000716494,Positive,661.5123809523812,661.4935294117649,673.387142857143,15.856346668431039,705.0998361940051,641.6744495202809
2018-12-17,INFY,EQ,706.05,711.85,711.85,692.75,692.75,694.4,697.79,4778465,3334376899.1,95026,2319758,48.55,2018,12,-1.6500247857800354,Negative,663.2780952380956,663.2964705882356,677.8807142857146,12.705290517811891,703.2912953213383,652.4701332500908
2018-12-18,INFY,EQ,694.4,686.5,686.5,674.55,677.0,676.6,679.65,8021298,5451686819.05,191277,4277069,53.32,2018,12,-2.5633640552995334,Negative,664.6923809523812,664.5267647058827,679.3300000000002,11.533312286886135,702.3966245737724,656.2633754262279
2018-12-19,INFY,EQ,676.6,671.55,671.55,661.1,664.6,664.85,665.07,8295459,5517046524.6,263253,4781304,57.64,2018,12,-1.7366242979603874,Negative,665.2790476190479,664.7526470588239,679.1900000000002,11.704726198581549,702.5994523971633,655.780547602837
2018-12-20,INFY,EQ,664.85,660.0,671.55,656.4,666.9,667.05,664.34,11705260,7776239037.15,237519,6351199,54.26,2018,12,0.330901707151976,Slight or No change,666.1852380952384,664.2473529411768,678.9628571428573,11.976320501155522,702.9154981451683,655.0102161405463
2018-12-21,INFY,EQ,667.05,659.5,659.5,643.45,646.55,646.2,651.1,12802132,8335493758.1,228130,6537301,51.06,2018,12,-3.1257027209354526,Among top losers,667.726666666667,663.6617647058827,677.5714285714287,13.987853993368729,705.5471365581661,649.5957205846912
2018-12-24,INFY,EQ,646.2,657.0,658.8,647.6,648.5,649.0,652.59,8379825,5468562526.0,140084,3230709,38.55,2018,12,0.4333023831631033,Slight or No change,669.1304761904765,663.2850000000003,675.4114285714287,15.379010599908693,706.169449771246,644.6534073716114
2018-12-26,INFY,EQ,649.0,647.0,647.0,637.35,643.9,644.05,641.76,6178552,3965160751.65,129003,3192480,51.67,2018,12,-0.7627118644067843,Slight negative,670.4628571428575,662.679117647059,672.7535714285716,17.74940502018475,708.252381468941,637.2547613882022
2018-12-27,INFY,EQ,644.05,652.75,663.25,649.0,656.35,656.8,658.16,15333902,10092126950.95,182988,7084546,46.2,2018,12,1.979659964288483,Positive,671.5714285714289,662.3779411764708,671.7564285714287,18.174768481050553,708.1059655335298,635.4068916093277
2018-12-28,INFY,EQ,656.8,663.35,663.5,653.3,656.1,656.95,658.29,4736598,3118076701.95,105527,2225579,46.99,2018,12,0.02283800243607637,Slight or No change,671.5204761904765,661.8905882352943,670.272142857143,18.378921111096734,707.0299850793365,633.5143006349494
2018-12-31,INFY,EQ,656.95,660.0,662.0,655.8,659.6,658.95,659.27,3373319,2223919550.25,65442,1517551,44.99,2018,12,0.304437171778682,Slight or No change,671.1509523809527,661.8279411764707,669.4007142857145,18.605587442084648,706.6118891698837,632.1895394015452
